geneID,sig_DE
g5814,0
gene-158197,0
gene-70385,0
gene-370595,0
gene-6017,0
gene-125638,0
gene-313589,0
gene-241268,0
gene-289849,0
gene-81518,0
gene-407714,0
gene-331896,0
gene-240860,0
gene-118620,0
gene-88458,0
gene-429522,0
gene-57689,0
gene-53269,0
gene-210277,0
gene-127607,0
gene-30328,0
gene-414353,0
gene-81476,0
gene-311581,0
yTor-all,0
gene-407735,0
gene-81581,0
gene-271117,0
gene-85294,0
gene-224890,0
gene-399223,0
gene-351784,0
gene-266297,0
gene-327787,0
gene-80415,0
gene-58495,0
gene-166814,0
gene-88032,0
gene-119161,0
gene-223088,0
gene-203445,0
gene-391847,0
gene-250391,0
gene-263588,0
gene-288356,0
gene-268137,0
gene-261982,0
gene-152204,0
gene-336088,0
gene-240602,0
gene-417051,0
gene-263597,0
gene-120832,0
gene-149137,0
gene-204669,0
gene-223554,0
gene-406603,0
gene-425122,0
gene-301479,0
gene-377275,0
gene-231604,0
gene-153689,0
gene-220055,0
gene-370842,0
gene-88092,0
gene-7268,0
gene-73160,0
gene-161821,0
gene-89057,0
gene-408949,0
gene-371957,0
gene-370323,0
gene-125849,0
gene-118985,0
gene-130096,0
gene-76019,0
gene-131338,0
gene-400426,0
gene-294364,0
gene-421265,0
gene-410993,0
gene-242691,0
gene-336688,0
gene-68558,0
gene-263126,0
gene-64491,0
gene-392350,0
gene-331395,0
gene-346228,0
gene-161848,0
gene-69775,0
gene-399203,0
gene-392536,0
gene-323550,0
gene-223491,0
gene-237378,0
gene-397251,0
gene-221469,0
gene-358397,0
gene-124865,0
gene-87700,0
gene-67440,0
gene-414838,0
gene-227308,0
gene-234256,0
gene-62927,0
gene-120070,0
gene-425532,0
gene-232048,0
gene-127773,0
gene-81458,0
gene-250269,0
gene-120964,0
gene-303243,0
gene-403878,0
gene-370967,0
gene-215608,0
gene-236155,0
gene-73885,0
gene-77070,0
gene-218301,0
gene-217258,0
gene-83830,0
g14784,0
gene-224079,0
gene-266887,0
gene-82722,0
gene-241328,0
gene-326329,0
gene-398993,0
gene-65889,0
gene-100036,0
gene-421549,0
gene-262046,0
gene-395158,0
gene-374892,0
gene-124766,0
gene-188501,0
gene-223758,0
gene-2467,0
gene-31110,0
gene-217099,0
g11957,0
g11517,0
gene-211847,0
gene-90524,0
gene-238849,0
gene-68813,0
gene-370643,0
gene-55557,0
gene-290138,0
gene-424750,0
gene-283696,0
gene-263313,0
gene-215430,0
gene-230270,0
gene-62772,0
gene-417093,0
gene-269058,0
gene-120660,0
gene-346500,0
gene-240638,0
gene-266875,0
gene-272192,0
gene-246615,0
gene-87554,0
gene-39692,0
gene-371230,0
gene-224028,0
gene-65163,0
gene-241841,0
gene-221504,0
gene-219157,0
gene-223599,0
gene-223285,0
gene-226254,0
gene-406510,0
gene-277078,0
gene-77109,0
gene-72046,0
gene-302994,0
gene-84577,0
gene-347681,0
gene-87487,0
gene-5187,0
gene-370487,0
gene-48714,0
gene-179860,0
gene-222159,0
gene-218813,0
gene-124680,0
gene-237857,0
gene-243630,0
gene-361221,0
gene-39545,0
gene-210286,0
gene-115312,0
gene-375015,0
gene-215313,0
gene-89798,0
gene-334677,0
gene-77588,0
gene-350813,0
gene-124377,0
gene-24347,0
gene-73754,0
gene-125210,0
gene-324340,0
gene-73288,0
gene-57335,0
gene-59093,0
gene-333008,0
gene-81675,0
gene-77835,0
gene-78574,0
gene-262796,0
gene-229506,0
gene-227370,0
gene-5731,0
gene-62891,0
gene-38977,0
gene-268146,0
gene-239506,0
gene-53501,0
gene-240397,0
gene-378262,0
